종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"032790","엠젠플러스","KOSDAQ","관리종목(소속부없음)",,"074605","기계장비 및 관련 물품 도매업","12",,"21962565","500","10981282500","원(KRW)","송연호","02-3412-8777","서울특별시 서초구 효령로 83 엠젠플러스빌딩 (방배동)"
"033160","엠케이전자","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"21807689","500","10903844500","원(KRW)","이진","031-330-1900","경기도 용인시 처인구 포곡읍 금어로 405 엠케이전자 "
"347890","엠투아이","KOSDAQ","벤처기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"8399102","100","839910200","원(KRW)","김정열","031-465-3366","경기도 안양시 동안구 시민대로327번길 11-35 엠투아이빌딩"
"033310","엠투엔","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"22189819","500","11094909500","원(KRW)","김상원","02-2636-2431","서울특별시 영등포구  여의대로 14 KT빌딩 16층"
"259630","엠플러스","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"11402436","500","5701218000","원(KRW)","김종성","043-272-7079","충청북도 청주시 흥덕구 옥산면 옥산산단로 27 엠플러스 사옥 "
"115960","연우","KOSDAQ","우량기업부",,"032202","플라스틱제품 제조업","12",,"12398000","500","6199000000","원(KRW)","기중현","032-575-8811","인천광역시 서구 가좌로84번길 13 &nbsp"
"060850","영림원소프트랩","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8131000","500","4065500000","원(KRW)","권영범","02-2093-1190","서울특별시 강서구 양천로 583 우림블루나인비즈니스센터 A동 23층 "
"014440","영보화학","KOSPI",,,"032202","플라스틱제품 제조업","12",,"20000000","500","10000000000","원(KRW)","이영식","043-249-2000","충청북도 청주시 흥덕구 강내면 서부로 230-23 "
"007530","영신금속","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"12832968","500","6416484000","원(KRW)","선지영","02  -855 -6960","경기도 평택시  포승읍 포승공단로118번길 118 "
"143540","영우디에스피","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"43232374","500","21616187000","원(KRW)","박금성","041-418-4871","충청남도 천안시 서북구 성거읍 새터길 164 -"
"111770","영원무역","KOSPI",,,"074608","상품 종합 도매업","12",,"44311468","500","22155734000","원(KRW)","성기학","390-6114","서울특별시 중구  만리재로 159 "
"009970","영원무역홀딩스","KOSPI",,,"116409","기타 금융업","12",,"13635592","500","6817796000","원(KRW)","성래은","02-390-6000","서울특별시 중구 만리재로 159 (주)영원무역"
"003520","영진약품","KOSPI",,,"032102","의약품 제조업","12",,"182892731","500","91446365500","원(KRW)","이재준","02-2041-8200","서울특별시 송파구 올림픽로35다길 13 국민연금 잠실사옥 2~3층"
"000670","영풍","KOSPI",,,"032402","1차 비철금속 제조업","12",,"1842040","5000","9210200000","원(KRW)","이강인, 박영민","02-519-3314","서울특별시 강남구  강남대로 542 "
"036560","영풍정밀","KOSDAQ","우량기업부",,"032901","일반 목적용 기계 제조업","12",,"15750000","500","7875000000","원(KRW)","최창규, 이한성(각자대표)","02-519-3523","서울특별시 강남구 강남대로 542 "
"006740","영풍제지","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"22200000","500","11100000000","원(KRW)","이관형","031-660-8200","경기도 평택시 진위면 서탄로 9 "
"012280","영화금속","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"53394505","500","27569082500","원(KRW)","최동윤(단독 대표이사)","055-551-7500","경상남도 창원시 진해구  남의로 57 (남양동) "
"265560","영화테크","KOSDAQ","벤처기업부",,"033003","자동차 신품 부품 제조업","12",,"5345090","500","2672545000","원(KRW)","엄준형","041-585-2685","충청남도 아산시 둔포면 아산밸리로 132 &nbsp"
"012160","영흥","KOSPI",,,"032401","1차 철강 제조업","12",,"93594247","500","46797123500","원(KRW)","최영민","02-2077-8522","충청남도 보령시 주교면 관창공단길 50 -"
"036000","예림당","KOSDAQ","중견기업부",,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"23034277","500","11617138500","원(KRW)","나춘호","02-566-1004","서울시 성동구 아차산로 153
(성수동2가, 예림출판문화센터) "
"250930","예선테크","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"33000440","100","3300044000","원(KRW)","전춘섭","02-783-1101","경기도 군포시 공단로 356-3 (지번 주소: 경기도 군포시 산본1동 1026-2) "
"053280","예스24","KOSDAQ","중견기업부",,"074709","무점포 소매업","12",,"17200000","500","8600000000","원(KRW)","김석환","02-3215-9100","서울특별시 영등포구 은행로 11 "
"015360","예스코홀딩스","KOSPI",,,"116409","기타 금융업","12",,"6000000","5000","30000000000","원(KRW)","구본혁","02-3390-3010","서울특별시 용산구 한강대로 92 LS 용산타워 "
"122640","예스티","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"15911999","500","7955999500","원(KRW)","장동복","031-612-3337","경기도 평택시 진위면 마산12로 27 예스티 "
"179720","옐로페이","KONEX","일반기업부",,"105802","소프트웨어 개발 및 공급업","12","NH투자증권","739500","500","369750000","원(KRW)","이상규","02-6354-9115","서울특별시 강남구 논현로168길 39301호(신사동, 원빌딩) "
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)",,"116409","기타 금융업","12",,"64411060","무액면","417480182","중국위안(CNY)","채정망","86-599-8508611","No.49-51 Bonham Strand West, HONG KONG S.A.R Unit D, 11/F., Four Seas Communications Bank Building"
"045060","오공","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"16941974","500","8470987000","원(KRW)","김윤정, 조한창","032 -822 -5050","인천광역시 남동구  함박뫼로 341 "
"080520","오디텍","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"11746609","500","5873304500","원(KRW)","박병근","063-263-7626","전라북도 완주군 봉동읍 완주산단5로 87 "
"007310","오뚜기","KOSPI",,,"031007","기타 식품 제조업","12",,"3671981","5000","18359905000","원(KRW)","함영준,이강훈","031-421-2122","경기도 안양시 동안구  흥안대로 405 "
"039830","오로라","KOSDAQ","우량기업부",,"137302","전문디자인업","12",,"10762890","500","5381445000","원(KRW)","각자대표 홍기선, 각자대표 노재연","02  -3420-4114","서울특별시 강남구 테헤란로 624 오로라빌딩 "
"046120","오르비텍","KOSDAQ","벤처기업부",,"137209","기타 과학기술 서비스업","12",,"23790573","500","11895286500","원(KRW)","권동혁, 윤호식","02-852-2223","서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)"
"014940","오리엔탈정공","KOSDAQ","중견기업부",,"032901","일반 목적용 기계 제조업","12",,"45573661","500","22786830500","원(KRW)","박세철","(051)202-0101","부산광역시 강서구  녹산산단289로 6 오리엔탈정공"
"002630","오리엔트바이오","KOSPI",,,"032102","의약품 제조업","03",,"118570046","500","59285023000","원(KRW)","장재진","031-730-6036","경기 성남시 중원구 상대원동 143-1"
"065500","오리엔트정공","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"117214562","500","58607281000","원(KRW)","장재진, 박영동","031-730-6707","경상북도 구미시 수출대로 9-1 26-5(공단동)"
"271560","오리온","KOSPI",,,"031007","기타 식품 제조업","12",,"39536132","500","19768066000","원(KRW)","이경재","02-710-6000","서울특별시 용산구 백범로90다길 13 "
"001800","오리온홀딩스","KOSPI",,,"116409","기타 금융업","12",,"62645422","500","31322711000","원(KRW)","허인철","02-710-6000","서울특별시 용산구  백범로90다길 13 (주)오리온 "
"010470","오리콤","KOSDAQ","우량기업부",,"137103","광고업","12",,"11845050","1000","11845050000","원(KRW)","고영섭, 김성대(각자 대표이사)","02-510-4077","서울특별시 강남구  언주로 726 두산빌딩 "
"053980","오상자이엘","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"17747882","500","8873941000","원(KRW)","이국래,김선기(각자 대표이사)","032-524-0700","인천 부평구 부평동 604-15 "
"052420","오성첨단소재","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"67856339","500","33989453500","원(KRW)","이장원","063-839-8780","전라북도 익산시 석암로17길 104 오성첨단소재(주) "
"241790","오션브릿지","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"10002634","500","5001317000","원(KRW)","정윤철","031-8052-9030","경기도 안성시 양성면 동항공단길 49 "
"329020","오션스톤","KONEX","일반기업부",,"074603","음·식료품 및 담배 도매업","12","키움증권","800000","500","400000000","원(KRW)","이정훈","070-4755-4854","부산광역시 사하구 감천항로 6 "
"039200","오스코텍","KOSDAQ","벤처기업부",,"032102","의약품 제조업","12",,"29914859","500","14957429500","원(KRW)","김정근, 윤태영","031-628-7613","경기도 성남시 분당구  대왕판교로 700 A-901(삼평동,코리아바이오파크)"
"226400","오스테오닉","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"15229647","500","7614823500","원(KRW)","이동원","02-6902-8400","서울특별시 구로구 디지털로29길 38 에이스테크노타워Ⅲ1206호 "
"031510","오스템","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"28000000","500","14000000000","원(KRW)","김정우","041 -559 -2340","충청남도 천안시 동남구 수신면 수신로 739 "
"048260","오스템임플란트","KOSDAQ","중견기업부",,"032701","의료용 기기 제조업","12",,"14285717","500","7142858500","원(KRW)","엄태관","02-2016-7000","서울특별시 강서구 마곡중앙12로 3 오스템임플란트  "
"138080","오이솔루션","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"10624095","500","5312047500","원(KRW)","박용관","062-602-7631","광주광역시 북구 첨단연신로30번길 53 -"
"080580","오킨스전자","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"17679298","500","8839649000","원(KRW)","전진국","031-460-3500","경기도 의왕시 오전공업길 13, 6층 (오전동, 벽산선영테크노피아) &nbsp"
"067170","오텍","KOSDAQ","우량기업부",,"033004","자동차 재제조 부품 제조업","12",,"15391605","500","7695802500","원(KRW)","강성희","02-2628-0660","충청남도 예산군  고덕면 예덕로 1033-36 "
"173130","오파스넷","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"11860430","500","5930215000","원(KRW)","장수현","02-568-6727","서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩) "
"049480","오픈베이스","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"31422383","500","15711191500","원(KRW)","송규헌","02  -3404-5601","서울특별시 서초구  매헌로 16 (양재동, 하이브랜드 리빙관4층)"
"309930","오하임아이엔티","KOSDAQ","중견기업부",,"074705","기타 생활용품 소매업","12",,"19747691","100","1974769100","원(KRW)","서정일","02-2020-7637","서울특별시 서초구 고무래로 6-6 선경빌딩 3층"
"244460","올리패스","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"16880967","500","8440483500","원(KRW)","정신","031-8060-8100","경기도 용인시 기흥구 동백중앙로16번길 16-4 에이스동백타워1동 20층"
"226950","올릭스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"13643160","500","6821580000","원(KRW)","이동기","031-779-8400","경기도 수원시 영통구 대학4로 17 에이스광교타워1 1014호 &nbsp"
"057540","옴니시스템","KOSDAQ","우량기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"46449355","500","23224677500","원(KRW)","박혜린","031-883-5400","경기도 여주군  가남면 연삼로 284 "
"082210","옵트론텍","KOSDAQ","우량기업부",,"032703","사진장비 및 광학기기 제조업","12",,"23675951","500","11837975500","원(KRW)","홍사관, 임지윤","(042)360-1510","경상남도 창원시 의창구 평산로8번길 19-15 (팔용동)"
"109080","옵티시스","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"5636000","500","2818000000","원(KRW)","신현국","031-719-8033","경기도 성남시 수정구 산성대로 305 삼부르네상스파크Ⅱ 3층 "
"153710","옵티팜","KOSDAQ","기술성장기업부","기술성장기업","032103","의료용품 및 기타 의약 관련제품 제조업","12",,"14474458","500","7237229000","원(KRW)","한성준, 김현일","043-249-7500","충청북도 청주시 흥덕구 오송읍 오송생명6로 63 "
"321820","와이더플래닛","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"6763282","500","3381641000","원(KRW)","구교식","02-2038-3266","서울특별시 강남구 테헤란로 211, 8층 &nbsp"
